Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-16T00:00+02:00;2019-10-17T00:00+02:00;2019-10-16;10008;100,0;24;24;0;3;99,97;2;8781;1224;541;278;327;78;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-16T00:00+02:00;2019-10-17T00:00+02:00;2019-10-16;10021;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;8785;1233;545;282;327;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-16T00:00+02:00;2019-10-17T00:00+02:00;2019-10-16;10540;100,0;24;24;0;8;99,92;Totalt i retning TROMSØYA;9874;658;175;151;312;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-16T00:00+02:00;2019-10-17T00:00+02:00;2019-10-16;20561;100,0;24;24;0;11;99,95;Totalt;18659;1891;720;433;639;98;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-17T00:00+02:00;2019-10-18T00:00+02:00;2019-10-17;11033;100,0;24;24;0;12;99,89;1;10345;676;179;165;309;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-17T00:00+02:00;2019-10-18T00:00+02:00;2019-10-17;10568;100,0;24;24;0;1;99,99;2;9311;1256;523;294;337;102;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-17T00:00+02:00;2019-10-18T00:00+02:00;2019-10-17;10573;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9311;1261;527;295;337;102;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-17T00:00+02:00;2019-10-18T00:00+02:00;2019-10-17;11028;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10345;671;175;164;309;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-17T00:00+02:00;2019-10-18T00:00+02:00;2019-10-17;21601;100,0;24;24;0;13;99,94;Totalt;19656;1932;702;459;646;125;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-18T00:00+02:00;2019-10-19T00:00+02:00;2019-10-18;10897;100,0;24;24;0;10;99,91;1;10243;644;158;161;308;17;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-18T00:00+02:00;2019-10-19T00:00+02:00;2019-10-18;10823;100,0;24;24;0;1;99,99;2;9591;1231;520;307;325;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-18T00:00+02:00;2019-10-19T00:00+02:00;2019-10-18;10833;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9594;1238;524;310;325;79;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-18T00:00+02:00;2019-10-19T00:00+02:00;2019-10-18;10887;100,0;24;24;0;10;99,91;Totalt i retning TROMSØYA;10240;637;154;158;308;17;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-18T00:00+02:00;2019-10-19T00:00+02:00;2019-10-18;21720;100,0;24;24;0;11;99,95;Totalt;19834;1875;678;468;633;96;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-19T00:00+02:00;2019-10-20T00:00+02:00;2019-10-19;8480;100,0;24;24;0;5;99,94;1;8129;346;80;65;200;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-19T00:00+02:00;2019-10-20T00:00+02:00;2019-10-19;8436;100,0;24;24;0;0;100,00;2;7817;619;274;117;209;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-19T00:00+02:00;2019-10-20T00:00+02:00;2019-10-19;8440;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7819;620;274;118;209;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-19T00:00+02:00;2019-10-20T00:00+02:00;2019-10-19;8476;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;8127;345;80;64;200;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-19T00:00+02:00;2019-10-20T00:00+02:00;2019-10-19;16916;100,0;24;24;0;5;99,97;Totalt;15946;965;354;182;409;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-20T00:00+02:00;2019-10-21T00:00+02:00;2019-10-20;8277;100,0;24;24;0;2;99,98;1;7911;364;92;96;166;9;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-20T00:00+02:00;2019-10-21T00:00+02:00;2019-10-20;7445;100,0;24;24;0;0;100,00;2;6942;503;215;90;166;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-20T00:00+02:00;2019-10-21T00:00+02:00;2019-10-20;7446;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;6941;505;216;90;167;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-20T00:00+02:00;2019-10-21T00:00+02:00;2019-10-20;8276;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;7912;362;91;96;165;9;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-20T00:00+02:00;2019-10-21T00:00+02:00;2019-10-20;15722;100,0;24;24;0;2;99,99;Totalt;14853;867;307;186;332;40;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-21T00:00+02:00;2019-10-22T00:00+02:00;2019-10-21;10385;100,0;24;24;0;18;99,83;1;9694;673;190;145;308;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-21T00:00+02:00;2019-10-22T00:00+02:00;2019-10-21;10220;100,0;24;24;0;1;99,99;2;8950;1269;531;286;340;111;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-21T00:00+02:00;2019-10-22T00:00+02:00;2019-10-21;10231;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;8954;1275;533;290;340;111;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-21T00:00+02:00;2019-10-22T00:00+02:00;2019-10-21;10374;100,0;24;24;0;17;99,84;Totalt i retning TROMSØYA;9690;667;188;141;308;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-21T00:00+02:00;2019-10-22T00:00+02:00;2019-10-21;20605;100,0;24;24;0;19;99,91;Totalt;18644;1942;721;431;648;141;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-22T00:00+02:00;2019-10-23T00:00+02:00;2019-10-22;10428;100,0;24;24;0;16;99,85;1;9777;635;177;129;301;27;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-22T00:00+02:00;2019-10-23T00:00+02:00;2019-10-22;10031;100,0;24;24;0;1;99,99;2;8731;1299;569;304;344;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-22T00:00+02:00;2019-10-23T00:00+02:00;2019-10-22;10037;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8736;1300;569;305;344;82;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-22T00:00+02:00;2019-10-23T00:00+02:00;2019-10-22;10422;100,0;24;24;0;16;99,85;Totalt i retning TROMSØYA;9772;634;177;128;301;27;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-22T00:00+02:00;2019-10-23T00:00+02:00;2019-10-22;20459;100,0;24;24;0;17;99,92;Totalt;18508;1934;746;433;645;109;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-23T00:00+02:00;2019-10-24T00:00+02:00;2019-10-23;10368;100,0;24;24;0;9;99,91;1;9743;616;164;136;293;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-23T00:00+02:00;2019-10-24T00:00+02:00;2019-10-23;10091;100,0;24;24;0;6;99,94;2;8878;1207;534;261;324;88;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-23T00:00+02:00;2019-10-24T00:00+02:00;2019-10-23;10101;100,0;24;24;0;6;99,94;Totalt i retning TROMSDALEN;8884;1211;534;265;324;88;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-23T00:00+02:00;2019-10-24T00:00+02:00;2019-10-23;10358;100,0;24;24;0;9;99,91;Totalt i retning TROMSØYA;9737;612;164;132;293;23;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-23T00:00+02:00;2019-10-24T00:00+02:00;2019-10-23;20459;100,0;24;24;0;15;99,93;Totalt;18621;1823;698;397;617;111;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-24T00:00+02:00;2019-10-25T00:00+02:00;2019-10-24;10920;100,0;24;24;0;12;99,89;1;10192;716;202;170;313;30;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-24T00:00+02:00;2019-10-25T00:00+02:00;2019-10-24;10879;100,0;24;24;0;1;99,99;2;9578;1300;561;299;343;97;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-24T00:00+02:00;2019-10-25T00:00+02:00;2019-10-24;10895;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9583;1311;565;305;344;97;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-24T00:00+02:00;2019-10-25T00:00+02:00;2019-10-24;10904;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10187;705;198;164;312;30;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-24T00:00+02:00;2019-10-25T00:00+02:00;2019-10-24;21799;100,0;24;24;0;13;99,94;Totalt;19770;2016;763;469;656;127;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-25T00:00+02:00;2019-10-26T00:00+02:00;2019-10-25;10816;100,0;24;24;0;12;99,89;1;10123;681;172;173;318;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-25T00:00+02:00;2019-10-26T00:00+02:00;2019-10-25;10734;100,0;24;24;0;1;99,99;2;9501;1232;525;296;336;75;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-25T00:00+02:00;2019-10-26T00:00+02:00;2019-10-25;10746;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9508;1237;528;298;336;75;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-25T00:00+02:00;2019-10-26T00:00+02:00;2019-10-25;10804;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10116;676;169;171;318;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-25T00:00+02:00;2019-10-26T00:00+02:00;2019-10-25;21550;100,0;24;24;0;13;99,94;Totalt;19624;1913;697;469;654;93;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-26T00:00+02:00;2019-10-27T00:00+02:00;2019-10-26;8709;100,0;24;24;0;4;99,95;1;8363;342;77;68;196;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-26T00:00+02:00;2019-10-27T00:00+02:00;2019-10-26;8535;100,0;24;24;0;7;99,92;2;7926;602;258;117;208;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-26T00:00+02:00;2019-10-27T00:00+02:00;2019-10-26;8540;100,0;24;24;0;6;99,93;Totalt i retning TROMSDALEN;7931;603;259;117;208;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-26T00:00+02:00;2019-10-27T00:00+02:00;2019-10-26;8704;100,0;24;24;0;5;99,94;Totalt i retning TROMSØYA;8358;341;76;68;196;1;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-26T00:00+02:00;2019-10-27T00:00+02:00;2019-10-26;17244;100,0;24;24;0;11;99,94;Totalt;16289;944;335;185;404;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-27T00:00+02:00;2019-10-28T00:00+01:00;2019-10-27;8410;100,0;25;25;0;2;99,98;1;8051;357;89;99;159;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-27T00:00+02:00;2019-10-28T00:00+01:00;2019-10-27;7874;100,0;25;25;0;1;99,99;2;7377;496;203;100;163;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-27T00:00+02:00;2019-10-28T00:00+01:00;2019-10-27;7876;100,0;25;25;0;1;99,99;Totalt i retning TROMSDALEN;7377;498;203;102;163;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-27T00:00+02:00;2019-10-28T00:00+01:00;2019-10-27;8408;100,0;25;25;0;2;99,98;Totalt i retning TROMSØYA;8051;355;89;97;159;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-27T00:00+02:00;2019-10-28T00:00+01:00;2019-10-27;16284;100,0;25;25;0;3;99,98;Totalt;15428;853;292;199;322;40;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-28T00:00+01:00;2019-10-29T00:00+01:00;2019-10-28;9984;100,0;24;24;0;19;99,81;1;9366;599;147;121;306;24;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-28T00:00+01:00;2019-10-29T00:00+01:00;2019-10-28;9613;100,0;24;24;0;3;99,97;2;8483;1127;502;226;318;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-28T00:00+01:00;2019-10-29T00:00+01:00;2019-10-28;9619;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;8485;1132;504;229;318;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-28T00:00+01:00;2019-10-29T00:00+01:00;2019-10-28;9978;100,0;24;24;0;20;99,80;Totalt i retning TROMSØYA;9364;594;145;118;306;24;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-28T00:00+01:00;2019-10-29T00:00+01:00;2019-10-28;19597;100,0;24;24;0;22;99,89;Totalt;17849;1726;649;347;624;105;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-29T00:00+01:00;2019-10-30T00:00+01:00;2019-10-29;10031;100,0;24;24;0;20;99,80;1;9365;646;184;138;303;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-29T00:00+01:00;2019-10-30T00:00+01:00;2019-10-29;9584;100,0;24;24;0;22;99,77;2;8381;1181;491;250;358;79;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-29T00:00+01:00;2019-10-30T00:00+01:00;2019-10-29;9642;100,0;24;24;0;22;99,77;Totalt i retning TROMSDALEN;8435;1185;492;251;360;79;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-29T00:00+01:00;2019-10-30T00:00+01:00;2019-10-29;9973;100,0;24;24;0;20;99,80;Totalt i retning TROMSØYA;9311;642;183;137;301;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-29T00:00+01:00;2019-10-30T00:00+01:00;2019-10-29;19615;100,0;24;24;0;42;99,79;Totalt;17746;1827;675;388;661;100;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-30T00:00+01:00;2019-10-31T00:00+01:00;2019-10-30;10477;100,0;24;24;0;12;99,89;1;9833;632;171;128;313;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-30T00:00+01:00;2019-10-31T00:00+01:00;2019-10-30;9840;100,0;24;24;0;17;99,83;2;8593;1230;494;257;363;115;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-30T00:00+01:00;2019-10-31T00:00+01:00;2019-10-30;9913;100,0;24;24;0;17;99,83;Totalt i retning TROMSDALEN;8657;1239;497;259;365;117;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-30T00:00+01:00;2019-10-31T00:00+01:00;2019-10-30;10404;100,0;24;24;0;12;99,88;Totalt i retning TROMSØYA;9769;623;168;126;311;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-30T00:00+01:00;2019-10-31T00:00+01:00;2019-10-30;20317;100,0;24;24;0;29;99,86;Totalt;18426;1862;665;385;676;134;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-31T00:00+01:00;2019-11-01T00:00+01:00;2019-10-31;10358;100,0;24;24;0;31;99,70;1;9662;665;176;151;305;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-31T00:00+01:00;2019-11-01T00:00+01:00;2019-10-31;9523;100,0;24;24;0;121;98,73;2;8043;1359;489;343;380;137;10
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-31T00:00+01:00;2019-11-01T00:00+01:00;2019-10-31;9717;100,0;24;24;0;124;98,72;Totalt i retning TROMSDALEN;8220;1373;492;348;386;137;10
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-31T00:00+01:00;2019-11-01T00:00+01:00;2019-10-31;10164;100,0;24;24;0;28;99,72;Totalt i retning TROMSØYA;9485;651;173;146;299;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-31T00:00+01:00;2019-11-01T00:00+01:00;2019-10-31;19881;100,0;24;24;0;152;99,24;Totalt;17705;2024;665;494;685;170;10
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-11-02T00:00+01:00;2019-11-01;10041;100,0;24;24;0;22;99,78;1;9378;641;175;130;326;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-11-02T00:00+01:00;2019-11-01;9708;100,0;24;24;0;7;99,93;2;8513;1188;538;243;345;61;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-11-02T00:00+01:00;2019-11-01;9751;100,0;24;24;0;7;99,93;Totalt i retning TROMSDALEN;8544;1200;542;248;348;61;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-11-02T00:00+01:00;2019-11-01;9998;100,0;24;24;0;22;99,78;Totalt i retning TROMSØYA;9347;629;171;125;323;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-11-02T00:00+01:00;2019-11-01;19749;100,0;24;24;0;29;99,85;Totalt;17891;1829;713;373;671;71;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-02T00:00+01:00;2019-11-03T00:00+01:00;2019-11-02;7992;100,0;24;24;0;4;99,95;1;7633;355;83;65;205;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-02T00:00+01:00;2019-11-03T00:00+01:00;2019-11-02;7754;100,0;24;24;0;6;99,92;2;7151;597;243;125;213;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-02T00:00+01:00;2019-11-03T00:00+01:00;2019-11-02;7759;100,0;24;24;0;5;99,94;Totalt i retning TROMSDALEN;7155;599;244;125;214;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-02T00:00+01:00;2019-11-03T00:00+01:00;2019-11-02;7987;100,0;24;24;0;5;99,94;Totalt i retning TROMSØYA;7629;353;82;65;204;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-02T00:00+01:00;2019-11-03T00:00+01:00;2019-11-02;15746;100,0;24;24;0;10;99,94;Totalt;14784;952;326;190;418;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-03T00:00+01:00;2019-11-04T00:00+01:00;2019-11-03;7562;100,0;24;24;0;4;99,95;1;7239;319;77;68;171;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-03T00:00+01:00;2019-11-04T00:00+01:00;2019-11-03;7043;100,0;24;24;0;22;99,69;2;6465;556;212;120;187;34;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-03T00:00+01:00;2019-11-04T00:00+01:00;2019-11-03;7059;100,0;24;24;0;22;99,69;Totalt i retning TROMSDALEN;6478;559;213;120;189;34;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-03T00:00+01:00;2019-11-04T00:00+01:00;2019-11-03;7546;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;7226;316;76;68;169;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-03T00:00+01:00;2019-11-04T00:00+01:00;2019-11-03;14605;100,0;24;24;0;26;99,82;Totalt;13704;875;289;188;358;37;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-04T00:00+01:00;2019-11-05T00:00+01:00;2019-11-04;9590;100,0;24;24;0;25;99,74;1;9052;513;112;108;286;6;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-04T00:00+01:00;2019-11-05T00:00+01:00;2019-11-04;9170;100,0;24;24;0;7;99,92;2;8060;1103;455;249;322;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-04T00:00+01:00;2019-11-05T00:00+01:00;2019-11-04;9192;100,0;24;24;0;7;99,92;Totalt i retning TROMSDALEN;8071;1114;459;256;322;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-04T00:00+01:00;2019-11-05T00:00+01:00;2019-11-04;9568;100,0;24;24;0;25;99,74;Totalt i retning TROMSØYA;9041;502;108;101;286;6;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-04T00:00+01:00;2019-11-05T00:00+01:00;2019-11-04;18760;100,0;24;24;0;32;99,83;Totalt;17112;1616;567;357;608;83;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-05T00:00+01:00;2019-11-06T00:00+01:00;2019-11-05;8901;100,0;24;24;0;29;99,67;1;8376;496;102;96;287;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-05T00:00+01:00;2019-11-06T00:00+01:00;2019-11-05;8684;100,0;24;24;0;200;97,70;2;7475;1009;348;251;320;88;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-05T00:00+01:00;2019-11-06T00:00+01:00;2019-11-05;8696;100,0;24;24;0;200;97,70;Totalt i retning TROMSDALEN;7486;1010;349;251;320;88;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-05T00:00+01:00;2019-11-06T00:00+01:00;2019-11-05;8889;100,0;24;24;0;29;99,67;Totalt i retning TROMSØYA;8365;495;101;96;287;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-05T00:00+01:00;2019-11-06T00:00+01:00;2019-11-05;17585;100,0;24;24;0;229;98,70;Totalt;15851;1505;450;347;607;99;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-06T00:00+01:00;2019-11-07T00:00+01:00;2019-11-06;10268;100,0;24;24;0;56;99,45;1;9618;594;139;141;293;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-06T00:00+01:00;2019-11-07T00:00+01:00;2019-11-06;10067;100,0;24;24;0;58;99,42;2;8840;1169;497;249;327;94;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-06T00:00+01:00;2019-11-07T00:00+01:00;2019-11-06;10090;100,0;24;24;0;54;99,46;Totalt i retning TROMSDALEN;8863;1173;496;254;327;94;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-06T00:00+01:00;2019-11-07T00:00+01:00;2019-11-06;10245;100,0;24;24;0;60;99,41;Totalt i retning TROMSØYA;9595;590;140;136;293;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-06T00:00+01:00;2019-11-07T00:00+01:00;2019-11-06;20335;100,0;24;24;0;114;99,44;Totalt;18458;1763;636;390;620;114;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-07T00:00+01:00;2019-11-08T00:00+01:00;2019-11-07;10600;100,0;24;24;0;10;99,91;1;9927;663;166;160;318;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-07T00:00+01:00;2019-11-08T00:00+01:00;2019-11-07;10561;100,0;24;24;0;10;99,91;2;9345;1206;527;258;335;86;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-07T00:00+01:00;2019-11-08T00:00+01:00;2019-11-07;10569;100,0;24;24;0;9;99,91;Totalt i retning TROMSDALEN;9351;1209;530;258;335;86;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-07T00:00+01:00;2019-11-08T00:00+01:00;2019-11-07;10592;100,0;24;24;0;11;99,90;Totalt i retning TROMSØYA;9921;660;163;160;318;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-07T00:00+01:00;2019-11-08T00:00+01:00;2019-11-07;21161;100,0;24;24;0;20;99,91;Totalt;19272;1869;693;418;653;105;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-08T00:00+01:00;2019-11-09T00:00+01:00;2019-11-08;10715;100,0;24;24;0;25;99,77;1;10036;654;174;124;336;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-08T00:00+01:00;2019-11-09T00:00+01:00;2019-11-08;10268;100,0;24;24;0;4;99,96;2;9144;1120;475;232;344;67;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-08T00:00+01:00;2019-11-09T00:00+01:00;2019-11-08;10278;100,0;24;24;0;4;99,96;Totalt i retning TROMSDALEN;9149;1125;478;234;344;67;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-08T00:00+01:00;2019-11-09T00:00+01:00;2019-11-08;10705;100,0;24;24;0;25;99,77;Totalt i retning TROMSØYA;10031;649;171;122;336;19;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-08T00:00+01:00;2019-11-09T00:00+01:00;2019-11-08;20983;100,0;24;24;0;29;99,86;Totalt;19180;1774;649;356;680;86;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-09T00:00+01:00;2019-11-10T00:00+01:00;2019-11-09;8402;100,0;24;24;0;4;99,95;1;8053;345;80;59;203;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-09T00:00+01:00;2019-11-10T00:00+01:00;2019-11-09;8349;100,0;24;24;0;1;99,99;2;7768;580;258;93;203;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-09T00:00+01:00;2019-11-10T00:00+01:00;2019-11-09;8349;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7768;580;258;93;203;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-09T00:00+01:00;2019-11-10T00:00+01:00;2019-11-09;8402;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;8053;345;80;59;203;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-09T00:00+01:00;2019-11-10T00:00+01:00;2019-11-09;16751;100,0;24;24;0;5;99,97;Totalt;15821;925;338;152;406;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-10T00:00+01:00;2019-11-11T00:00+01:00;2019-11-10;7780;100,0;24;24;0;13;99,83;1;7457;310;62;66;170;12;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-10T00:00+01:00;2019-11-11T00:00+01:00;2019-11-10;7411;100,0;24;24;0;0;100,00;2;6960;451;183;77;163;28;0
